name,category_b,category_s,rating,review_cnt,review_url,location,address,img,isoutdoor
마루펜션 캠핑장,캠핑장,"캠핑,야영장",,20,https://m.place.naver.com/accommodation/37122417/review/visitor,강원도,강원 영월군 주천면 평창강로 249-58,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230512_238%2F16838602428785jHpV_JPEG%2F%25BF%25B5%25BF%25F9%25B8%25B6%25B7%25E7%252B%25C0%25FC%25B0%25E6.jpg,1
쁘띠힐링카라반,캠핑장,"캠핑,야영장",4.87,393,https://m.place.naver.com/accommodation/1100072682/review/visitor,강원도,강원 홍천군 북방면 노일리 868-2,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230728_85%2F16905452182031ciFB_JPEG%2F20230728_202943.jpg,1
홍천 해솔오토캠핑장,캠핑장,"캠핑,야영장",4.76,419,https://m.place.naver.com/accommodation/37006072/review/visitor,강원도,강원 홍천군 내촌면 논골길 91,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20210526_64%2F1622006977536Ska0N_JPEG%2Fimage.jpg,1
대관령자연휴양림야영장,캠핑장,"캠핑,야영장",4.43,193,https://m.place.naver.com/accommodation/32769450/review/visitor,강원도,강원 강릉시 삼포암길 133,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA5MTNfNDIg%2FMDAxNjYzMDc1MTcyMjI4.kpJWStTRaj95l7AjKHaGxVay9G9KYvLFpx71IgyYzH0g.QamNOTia5XtpdH0DV1GDS26Nqvibj-vXldotChYJ1tAg.JPEG.l_jh3119%2F20220806%25A3%25DF200510.jpg,1
용화해수욕장캠핑장,캠핑장,"캠핑,야영장",,36,https://m.place.naver.com/accommodation/32769401/review/visitor,강원도,강원 삼척시 근덕면 용화해변길 23,,1
용대리폭포가있는캠핑장,캠핑장,"캠핑,야영장",4.67,26,https://m.place.naver.com/accommodation/35103567/review/visitor,강원도,강원 인제군 북면 미시령로 1312,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150902_79%2F14411240386202I9u6_JPEG%2F156552617122412_0.jpeg,1
운학계곡 슬로우캠프 펜션캠핑장(무릉도원),캠핑장,"캠핑,야영장",4.35,112,https://m.place.naver.com/accommodation/11731035/review/visitor,강원도,강원 영월군 무릉도원면 고일길 18-5,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_68%2F1441031534801X8zMn_JPEG%2F116560498438176_0.jpg,1
법흥계곡 꿈엔들캠프 캠핑 글램핑,캠핑장,"캠핑,야영장",,97,https://m.place.naver.com/accommodation/21667496/review/visitor,강원도,강원 영월군 무릉도원면 무릉법흥로 968-12,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180416_189%2F15238611273523w4Aj_PNG%2Fx5UoaUCAH5Wk6glr-MVN0zMO.png,1
송정해수욕장캠핑장,캠핑장,"캠핑,야영장",,10,https://m.place.naver.com/accommodation/33860976/review/visitor,강원도,강원 강릉시 송정동 산63-1,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA4MTRfMTc0%2FMDAxNjYwNDg1MjMxMjA4.Fsd4OR_LxrgDbXp28C6rU2i6QlsqFvuQOVGrJrtVgpkg.MqC9eYdoHon1e0hCh0R07A9DMjfwJWgPWS5irwZp4Vog.JPEG.chahyang88%2F20220812_140913.jpg,1
다옴 햇골 오토캠핑장,캠핑장,"캠핑,야영장",4.5,273,https://m.place.naver.com/accommodation/37830360/review/visitor,강원도,강원 화천군 사내면 소이길 42,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230710_19%2F1688961916464rDqmq_JPEG%2FKakaoTalk_20230708_102120777.jpg,1
몽고몽고글램핑,캠핑장,"캠핑,야영장",4.66,157,https://m.place.naver.com/accommodation/1604780396/review/visitor,강원도,강원 홍천군 남면 남노일로 1162 몽고몽고글램핑,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201005_252%2F1601828706852pYgjU_JPEG%2FLXK01025.jpg,1
더파크12 글램핑펜션글램핑12,캠핑장,"캠핑,야영장",4.2,87,https://m.place.naver.com/accommodation/1406328174/review/visitor,강원도,강원 홍천군 서면 모곡리 491-14,,1
귤암리 캠핑장,캠핑장,"캠핑,야영장",,78,https://m.place.naver.com/accommodation/32769407/review/visitor,강원도,강원 정선군 정선읍 옷바우길 2,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220331_106%2F1648709732577F3m3W_PNG%2F%25B9%25E8%25B0%25E6.png,1
홍천도새울캠핑장,캠핑장,"캠핑,야영장",,153,https://m.place.naver.com/accommodation/1434412168/review/visitor,강원도,강원 홍천군 북방면 도사곡길 778 도새울관리동 진입 첫번째 문,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221226_276%2F16720492145949VV20_JPEG%2FKakaoTalk_20221226_185953798.jpg,1
휴가든카라반,캠핑장,"캠핑,야영장",,47,https://m.place.naver.com/accommodation/1381737117/review/visitor,강원도,강원 영월군 영월읍 복덕원길 45,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211222_98%2F16401604829737eDbh_JPEG%2F%25BF%25DC%25BA%25CE2a.jpg,1
삿갓펜션오토캠핑장,캠핑장,"캠핑,야영장",4.25,131,https://m.place.naver.com/accommodation/32769452/review/visitor,강원도,강원 영월군 김삿갓면 김삿갓로 362,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190625_51%2F1561456434612zt45T_JPEG%2F2iraW-BIcXF_99TgalOeV3jA.jpeg.jpg,1
꿈의대화캠핑장,캠핑장,"캠핑,야영장",4.18,136,https://m.place.naver.com/accommodation/37122418/review/visitor,강원도,강원 평창군 대화면 대화리 1152-4,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzEwMDdfMTA3%2FMDAxNjk2NjA1MjQ4MDA3.BIqdqjrJmihT-T2jdfV8h9updEQt5Q1Hr7t9ePgKy8gg.lH4JWxN1uQpLEpCvl5j2GDZ7xL4pZiImafGsPfHp1_gg.JPEG.linketchi_ceo%2F1693119486306.jpg,1
흥정계곡캠핑700,캠핑장,"캠핑,야영장",,12,https://m.place.naver.com/accommodation/35445136/review/visitor,강원도,강원 평창군 봉평면 흥정리 372-1,,1
오대천휴캠핑클럽,캠핑장,"캠핑,야영장",,12,https://m.place.naver.com/accommodation/1483324841/review/visitor,강원도,강원 평창군 오대천로 553,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231015_283%2F1697353161662SjPbX_JPEG%2FKakaoTalk_20231015_154615919_16.jpg,1
오호캠핑장,캠핑장,"캠핑,야영장",,28,https://m.place.naver.com/accommodation/1890650490/review/visitor,강원도,강원 고성군 죽왕면 오호리 1-5,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzEwMThfMjU3%2FMDAxNjk3NjQwOTMwMDgw.qCxHfChhtqE9p4mx0G--WpCn6uKwH0n_zzJv9x9MtN8g.j4hFAFfkYpSnEJjSTgtlVfkfZRr3LMOR0JBReRwe-BQg.JPEG.00_03_20_mail%2F20230930%25A3%25DF063809.jpg,1
살둔마을생둔분교캠핑장,캠핑장,"캠핑,야영장",4.54,188,https://m.place.naver.com/accommodation/19896630/review/visitor,강원도,강원 홍천군 내면 살둔길 25,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210617_265%2F1623922177152n2hRF_JPEG%2FIMG_2208.jpg,1
강촌관광농원글램핑,캠핑장,"캠핑,야영장",4.4,27,https://m.place.naver.com/accommodation/37993731/review/visitor,강원도,강원 춘천시 남산면 오양골길 134,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fimage.nmv.naver.net%2Fblog_2022_11_07_1529%2Fd9567e90-5ded-11ed-9f1e-d4f5ef5a9532_01.jpg,1
솔비알캠핑장,캠핑장,"캠핑,야영장",,68,https://m.place.naver.com/accommodation/1950167322/review/visitor,강원도,강원 평창군 봉평면 진조리 261-2,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230807_266%2F1691394854046JlgRz_JPEG%2FKakaoTalk_20230807_120838239.jpg,1
쿵쿵소캠핑장,캠핑장,"캠핑,야영장",4.49,212,https://m.place.naver.com/accommodation/38405334/review/visitor,강원도,강원 평창군 봉평면 덕거길 356-12 쿵쿵소캠핑장,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170721_212%2F1500599656935Ttyp0_JPEG%2F186671504436702_1.jpeg,1
캠프인더숲,캠핑장,"캠핑,야영장",,37,https://m.place.naver.com/accommodation/1661911348/review/visitor,강원도,강원 홍천군 내촌면 가령폭포길 34 캠프인더숲,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230116_152%2F1673870753627P0IDY_JPEG%2FScreenshot_20230116_210523_Gallery.jpg,1
솔밭체육공원오토캠핑장,캠핑장,"캠핑,야영장",,102,https://m.place.naver.com/accommodation/35575782/review/visitor,강원도,강원 횡성군 공근면 도곡로14번길 61,,1
검산별빛캠핑장,캠핑장,"캠핑,야영장",4.64,769,https://m.place.naver.com/accommodation/1183377018/review/visitor,강원도,강원 홍천군 서석면 마리소리길 120,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20210729_31%2F1627526734289kUj6a_JPEG%2Fimage.jpg,1
가온휴양빌리지 계곡 글램핑 카라반 캠핑,캠핑장,"캠핑,야영장",4.56,536,https://m.place.naver.com/accommodation/617922586/review/visitor,강원도,강원 홍천군 서면 한서로 1304 가온휴양빌리지,,1
파라다이스캠프,캠핑장,"캠핑,야영장",4.64,186,https://m.place.naver.com/accommodation/1734170673/review/visitor,강원도,강원 영월군 무릉도원면 무릉법흥로 1128-10 파라다이스캠프,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200106_188%2F1578320875342p7Qs9_JPEG%2F846A5850.jpg,1
위드힐링캠핑장,캠핑장,"캠핑,야영장",,55,https://m.place.naver.com/accommodation/1549756411/review/visitor,강원도,강원 영월군 주천면 미다리길 74,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230919_178%2F1695082330901258OT_JPEG%2FKakaoTalk_20221013_162241813_01.jpg,1
포안캠핑장,캠핑장,"캠핑,야영장",4.78,482,https://m.place.naver.com/accommodation/1484510305/review/visitor,강원도,강원 영월군 무릉도원면 두산길 120,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200711_66%2F159442956039718SOI_JPEG%2F%252801%2529%25B5%25FB%25B6%25F3%25B1%25E2_%25B5%25D1.jpg,1
밤벌 오토캠핑장,캠핑장,"캠핑,야영장",4.5,43,https://m.place.naver.com/accommodation/13418085/review/visitor,강원도,강원 홍천군 서면 팔봉산로 936,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170621_14%2F1498027853367ozg9y_JPEG%2F1.jpg,1
양양캠핑장 어성전계곡야영장,캠핑장,"캠핑,야영장",4.14,60,https://m.place.naver.com/accommodation/1572708342/review/visitor,강원도,강원 양양군 현북면 어성전길 182-18,,1
고라니 캠핑장,캠핑장,"캠핑,야영장",,90,https://m.place.naver.com/accommodation/1614374075/review/visitor,강원도,강원 고성군 토성면 신평골길 29-1,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230917_181%2F16949552732077K3AI_JPEG%2F14FBCEF6-0FA4-49C4-9B1E-96B413FD4E98.jpeg,1
주문진해수욕장향호야영장,캠핑장,"캠핑,야영장",,14,https://m.place.naver.com/accommodation/1291331462/review/visitor,강원도,강원 강릉시 주문진읍 향호리 8-43,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA4MDZfMjIy%2FMDAxNjkxMzIyOTQ5MzUy.qVZlEpUigpVaophlNtwL_sSdz0oM2x_zQJag_Vy5Yz0g.Da3EMAn5XW6ukw47U_fYxoHcB5UpR7bYmx3SkNNaWrMg.JPEG.01190689588%2F20230803%25A3%25DF163359.jpg,1
안목커피거리카라반캠핑,캠핑장,"캠핑,야영장",,13,https://m.place.naver.com/accommodation/1265469518/review/visitor,강원도,강원 강릉시 경강로 2643,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220427_123%2F1651035179528uGsqQ_JPEG%2Fimage.jpg,1
휴가를부탁해 캠핑장&펜션,캠핑장,"캠핑,야영장",4.89,120,https://m.place.naver.com/accommodation/21668400/review/visitor,강원도,강원 영월군 김삿갓면 내리계곡로 1024,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_269%2F1441097560639LTeny_JPEG%2F21668400_0.jpg,1
에이미캠핑장,캠핑장,"캠핑,야영장",,94,https://m.place.naver.com/accommodation/1672166248/review/visitor,강원도,강원 영월군 김삿갓면 영월동로 1107-1 에이미캠핑장,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230702_65%2F1688279423291bNwRM_PNG%2FKakaoTalk_20230620_174456934.png,1
마의태자캠핑장,캠핑장,"캠핑,야영장",,10,https://m.place.naver.com/accommodation/1184506198/review/visitor,강원도,강원 인제군 상남면 엄달골길 165,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230705_3%2F1688518711646EccSb_JPEG%2Fimage.jpg,1
월드니스,캠핑장,"캠핑,야영장",4.65,26,https://m.place.naver.com/accommodation/35136314/review/visitor,강원도,강원 영월군 무릉도원면 도원운학로 475-10 월드니스글램핑,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230408_157%2F1680934980012vAtVQ_JPEG%2F20220417_152753.jpg,1
코끼리마을,캠핑장,"캠핑,야영장",,15,https://m.place.naver.com/accommodation/1408419364/review/visitor,강원도,강원 평창군 미탄면 평창동강로 416-55,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230602_212%2F1685692683756gSXhi_JPEG%2F%25BE%25DF%25BF%25B5%25C0%25E5%25C0%25FC%25B0%25E6.jpg,1
리버파크캠핑장,캠핑장,"캠핑,야영장",,12,https://m.place.naver.com/accommodation/1629263045/review/visitor,강원도,강원 평창군 봉평면 금당계곡로 1468,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230320_90%2F1679275914848hyTDO_JPEG%2F2_%25286%2529.jpg,1
한화리조트 설악 쏘라노별관바비큐장,캠핑장,"캠핑,야영장",,10,https://m.place.naver.com/accommodation/1381752807/review/visitor,강원도,강원 속초시 미시령로2983번길 16 한화리조트 설악별관 8동 전면 산아래별마당,,1
치악산금대야영장,캠핑장,"캠핑,야영장",4.35,166,https://m.place.naver.com/accommodation/1436144358/review/visitor,강원도,강원 원주시 영원산성길 372 치악산금대야영장,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA5MjFfMzUg%2FMDAxNjk1MjgzNjM3MTA0.4aj01F2p4UrAp7Wowdmijc4tji6K7pTE0OciISxnTBkg.aW4NqH3cWB_54QS_lv-6a4o_8-U7Io-KmqyyFmhRDZkg.JPEG.kimmi_80%2F20230809%25A3%25DF070027.jpg,1
영월솔향기캠프펜션,캠핑장,"캠핑,야영장",,13,https://m.place.naver.com/accommodation/1369831915/review/visitor,강원도,강원 영월군 무릉도원면 무릉법흥로 787 솔향기캠프펜션,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230626_124%2F1687743226112RJJuf_JPEG%2F20230613_173703.jpg,1
J캠핑장,캠핑장,"캠핑,야영장",4.61,172,https://m.place.naver.com/accommodation/1089142847/review/visitor,강원도,강원 홍천군 내면 소한동길 301,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20190715_252%2F1563177476758JbA8F_JPEG%2Fimage.jpg,1
자작도해변야영장,캠핑장,"캠핑,야영장",,40,https://m.place.naver.com/accommodation/1464850062/review/visitor,강원도,강원 고성군 죽왕면 자작도선사길 105-1,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzEwMTFfNjIg%2FMDAxNjk3MDMzNTI1NTI3.ZR1xcT8kFaVZfW1jj7MeoQmJs8p5uPBDySdnH0E7EYAg.VwbU9pB5cO0MhFjPnyrC81T4QS_5ZEeLawNJ-Knj_-Ig.JPEG.huhyo888%2F20231010%25A3%25DF181305.jpg,1
하조대해수욕장 야영장,캠핑장,"캠핑,야영장",,12,https://m.place.naver.com/accommodation/1669193202/review/visitor,강원도,강원 양양군 하조대해안길 41,,1
소나무세상,캠핑장,"캠핑,야영장",,58,https://m.place.naver.com/accommodation/1341180208/review/visitor,강원도,강원 춘천시 사북면 사여골길 101,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230324_259%2F1679639024091Lgrfk_JPEG%2F0.jpg,1
칡소폭포 캠핑장,캠핑장,"캠핑,야영장",4.85,323,https://m.place.naver.com/accommodation/32769430/review/visitor,강원도,강원 홍천군 내면 을수길 27,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230806_277%2F1691309403754XvTAG_JPEG%2FIMG_3017.jpg,1
춘천하늘캠핑장,캠핑장,"캠핑,야영장",,10,https://m.place.naver.com/accommodation/1212882145/review/visitor,강원도,강원 춘천시 서면 방동1길 315,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210317_211%2F1615950963468sHAvD_JPEG%2F02_13.jpg,1
행운캠핑장,캠핑장,"캠핑,야영장",,146,https://m.place.naver.com/accommodation/1593151159/review/visitor,강원도,강원 춘천시 동산면 윗성골길 6 행운캠핑장,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220520_143%2F1653015496528gi8K0_JPEG%2F20220409_234327.jpg,1
인제나르샤파크,캠핑장,"캠핑,야영장",,16,https://m.place.naver.com/accommodation/32876222/review/visitor,강원도,강원 인제군 인제읍 비봉로44번길 81,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_46%2F1441042596253CAa8A_JPEG%2F146665544368908_0.jpeg,1
달콤한캠핑장,캠핑장,"캠핑,야영장",4.6,883,https://m.place.naver.com/accommodation/34714724/review/visitor,강원도,강원 홍천군 내촌면 비선동길 121-29,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180328_41%2F1522206264021wUdal_JPEG%2FIMG_1001.JPG,1
치악산자연휴양림캠핑장,캠핑장,"캠핑,야영장",,10,https://m.place.naver.com/accommodation/32769839/review/visitor,강원도,강원 원주시 판부면 금대리 산120,,1
삼척안뜰캠핑장,캠핑장,"캠핑,야영장",,120,https://m.place.naver.com/accommodation/1976349434/review/visitor,강원도,강원 삼척시 근덕면 동막리 1021,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220527_75%2F1653652376955FCGEb_JPEG%2FKakaoTalk_20220527_175712013_03.jpg,1
아우라지글램핑 행복휴양림펜션,캠핑장,"캠핑,야영장",3.39,24,https://m.place.naver.com/accommodation/1583415525/review/visitor,강원도,강원 정선군 여량면 노추산로 520,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA3MDdfMjcx%2FMDAxNjg4NzExNzc0Njc2.nPJMzgmJEfqUox_lzLyMQxHF_afolbuImaDHrGBCWt0g.OL7F-PXHOuz0VvxlZS3w8585rib5qdjYmvstyVgLSY4g.JPEG.jieut_jlc%2FIMG_1793.jpeg,1
내평계곡캠핑장,캠핑장,"캠핑,야영장",,136,https://m.place.naver.com/accommodation/1217919286/review/visitor,강원도,강원 삼척시 근덕면 내평길 190 내평계곡캠핑장,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220816_79%2F1660623934779pRiSH_JPEG%2F20220813_191936.jpg,1
길캠프,캠핑장,"캠핑,야영장",,19,https://m.place.naver.com/accommodation/35162891/review/visitor,강원도,강원 영월군 무릉도원면 황정길 29,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150902_29%2F14411278690669hD44_JPEG%2F35162891_0.jpeg,1
인문학 마을 캠핑장,캠핑장,"캠핑,야영장",4.09,253,https://m.place.naver.com/accommodation/1441091490/review/visitor,강원도,강원 양구군 양구읍 파로호로869번길 101,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230429_166%2F1682749601155egSBJ_JPEG%2FIMG_9206.jpeg,1
007흥정계곡반딧불오토캠핑장,캠핑장,"캠핑,야영장",,19,https://m.place.naver.com/accommodation/36909255/review/visitor,강원도,강원 평창군 봉평면 흥정리 93-12,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230626_221%2F1687741342504LC0qB_JPEG%2FKakaoTalk_20230626_100126559.jpg,1
용화산테마파크캠핑장,캠핑장,"캠핑,야영장",,230,https://m.place.naver.com/accommodation/1729135723/review/visitor,강원도,강원 춘천시 사북면 용화산로 76-72,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230825_95%2F1692942485918O11OJ_JPEG%2F1692942426663.jpg,1
도그베이팜팜,캠핑장,"캠핑,야영장",,55,https://m.place.naver.com/accommodation/1122503051/review/visitor,강원도,강원 홍천군 서면 가일길39번길 35 도그베이팜팜,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220905_63%2F1662353944632wO8RM_JPEG%2FKakaoTalk_20220905_133948447_05.jpg,1
소나무와계곡캠핑장,캠핑장,"캠핑,야영장",4.43,33,https://m.place.naver.com/accommodation/35418423/review/visitor,강원도,강원 영월군 무릉도원면 백년계곡길 88-3,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210602_104%2F1622612734851VIODl_JPEG%2F1tpR7Ucoy6k0UTyDDd34376z.jpg,1
남애해수욕장캠핑장,캠핑장,"캠핑,야영장",,13,https://m.place.naver.com/accommodation/35424977/review/visitor,강원도,강원 양양군 현남면 광진리,,1
굿나잇 캠핑장,캠핑장,"캠핑,야영장",,65,https://m.place.naver.com/accommodation/1013411628/review/visitor,강원도,강원 홍천군 화촌면 구성포리 1579-4,,1
가자고캠핑,캠핑장,"캠핑,야영장",,15,https://m.place.naver.com/accommodation/1572865993/review/visitor,강원도,강원 원주시 신림면 신림황둔로 806,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230809_243%2F1691562580454CPxWR_JPEG%2Fimage.jpg,1
법수치 오토캠핑장,캠핑장,"캠핑,야영장",,41,https://m.place.naver.com/accommodation/1191859740/review/visitor,강원도,강원 양양군 현북면 법수치길 965,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230423_175%2F1682253723921cEqWy_JPEG%2FKakaoTalk_20230423_213500571_10.jpg,1
백담계곡오토캠핑장,캠핑장,"캠핑,야영장",,14,https://m.place.naver.com/accommodation/768679482/review/visitor,강원도,강원 인제군 북면 만해로 201,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200723_144%2F1595495597513e3wl8_JPEG%2FYHz88fE7ej3bVyR5w4tL7isx.jpg,1
새막골캠핑장,캠핑장,"캠핑,야영장",4.87,132,https://m.place.naver.com/accommodation/1579038908/review/visitor,강원도,강원 영월군 무릉도원면 새막골길 72-115,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190323_73%2F15533478432718qkh6_PNG%2Fsaemakgol_naver_SAEMAKGOL-17.png,1
피노키오캠핑장,캠핑장,"캠핑,야영장",4.41,51,https://m.place.naver.com/accommodation/37085737/review/visitor,강원도,강원 원주시 신림면 소야1길 72,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171130_248%2F1512049219930Y42Sb_JPEG%2F112233.jpg,1
김삿갓삿갓 쉼터,캠핑장,"캠핑,야영장",,16,https://m.place.naver.com/accommodation/1083645278/review/visitor,강원도,강원 영월군 김삿갓면 강변로 1390,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221001_277%2F1664634954369TBwNt_JPEG%2F1591443263381.jpg,1
영월오아시스글램핑,캠핑장,"캠핑,야영장",4.56,61,https://m.place.naver.com/accommodation/37854981/review/visitor,강원도,강원 영월군 영월읍 선돌길 83-27,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190729_127%2F1564376047841iA99y_JPEG%2FXCb3Y7A3MgPLvtuVtmxZC5FG.jpg,1
